date,dfy,infl,svar,de,lty,tms,tbl,dfr,dp,dy,ltr,ep,b/m,ntis,mr,R
1928-09-30,0.009700000000000007,0.0,0.001229316929,-0.44907684305133744,0.0341,-0.009500000000000001,0.0436,0.0007000000000000001,-3.232747345766866,-3.1612528880671054,0.0076,-2.7836705027155286,0.32402978245497277,0.05739890629005309,0.07023,0.019708999999999997
1928-10-31,0.009799999999999996,0.0,0.000650464241,-0.4578822687133908,0.0346,-0.011100000000000006,0.045700000000000005,0.0071,-3.24831764752255,-3.2246422992806028,-0.0041,-2.790435378809159,0.32816581009352097,0.027980056919657832,0.022409,0.009739000000000001
1928-11-30,0.0097,0.011695906432748426,0.000678845462,-0.46722098753279695,0.0336,-0.013400000000000002,0.047,-0.0075000000000000015,-3.2546798722520296,-3.2402777650116406,0.0158,-2.7874588847192325,0.3089308375634518,0.03401937164018269,0.013839,0.119175
1928-12-31,0.0097,-0.005780346820809301,0.0015232956979999998,-0.4757088932542732,0.0338,-0.008800000000000002,0.0426,-0.0039,-3.3600854785928385,-3.2468226889729865,0.0003,-2.8843765853385652,0.2655259390551503,0.038372009574330145,0.122975,0.005632
1929-01-31,0.009899999999999992,0.0,0.004077469954,-0.4846024286668882,0.034,-0.008599999999999997,0.0426,0.008,-3.355050779026374,-3.3521718956890725,0.0004,-2.8704483503594855,0.2596666666666667,0.06306873832688235,0.006232,0.052073
1929-02-28,0.010099999999999998,-0.005813953488371992,0.0017008226370000003,-0.4865805854179278,0.0349,-0.011700000000000002,0.0466,0.0133,-3.398869091902564,-3.3433547392631824,-0.009,-2.9122885064846367,0.24534660325659036,0.0784486564082896,0.055473,-0.008473999999999999
1929-03-31,0.010000000000000002,0.0,0.0026701165459999997,-0.48850949544344335,0.0363,-0.007599999999999996,0.043899999999999995,0.018699999999999998,-3.381463717505205,-3.3873082695014882,-0.0157,-2.892954222061762,0.24542389968810055,0.0717831372888786,-0.004874,-0.003246
1929-04-30,0.0109,0.0,0.003611407132000001,-0.49108663080873977,0.0377,-0.008300000000000002,0.046,0.0057,-3.3676876027632776,-3.3700350216815824,-0.0144,-2.876600971954538,0.27230046948356806,0.079804566396668,0.000154,0.015959
1929-05-31,0.011099999999999992,-0.005847953216374324,0.002304361483,-0.4929133434690193,0.0358,-0.012200000000000003,0.048,-0.0256,-3.3723199951442497,-3.3563880475093444,0.0275,-2.87940665167523,0.26339691189827424,0.09932263288230661,0.019559,-0.045681
1929-06-30,0.010999999999999996,-0.005882352941176561,0.004759808363,-0.494696241836107,0.0373,-0.013600000000000001,0.0509,0.0207,-3.3174131151779016,-3.3611466945461244,-0.0162,-2.8227168733417947,0.2827746208937157,0.11798666814996976,-0.041281,0.10709400000000001
1929-07-31,0.011700000000000009,0.00591715976331364,0.001340380139,-0.4964368863138911,0.0367,-0.011299999999999998,0.048,-0.0156,-3.412850827452387,-3.3063632789913164,0.011,-2.9164139411384964,0.2535805819387909,0.11619736035933806,0.112294,0.046714000000000006
1929-08-31,0.011800000000000012,0.00588235294117645,0.001281812725,-0.49813676395430806,0.0369,-0.008599999999999997,0.0455,0.002,-3.4465309229636762,-3.401921756920197,0.0,-2.9483941590093683,0.24187517975266032,0.11068793963786124,0.050014,0.090871
1929-09-30,0.012500000000000004,0.011695906432748426,0.0033821020270000004,-0.4997972927245124,0.0375,-0.009500000000000001,0.047,0.0054,-3.5292027813850915,-3.435720006859461,-0.0034,-3.029405488660579,0.22112376094444297,0.11527731496068437,0.094871,-0.054441
1929-10-31,0.013200000000000003,0.0,0.003392282425,-0.5014198254791146,0.0375,-0.008300000000000002,0.0458,0.0006999999999999997,-3.468391946857843,-3.5185074922683435,0.0027,-2.966972121378728,0.2448682486533702,0.12139011770112267,-0.050941,-0.19075
1929-11-30,0.013400000000000009,0.0,0.053507542712,-0.5036419883945654,0.0347,-0.009000000000000001,0.0437,-0.030899999999999997,-3.2355776744861324,-3.457809837527306,0.0382,-2.731935686091567,0.30748418704983366,0.1596118359731106,-0.18615,-0.129059
1929-12-31,0.012700000000000003,0.0,0.03644874587099999,-0.505184743875905,0.0331,-0.0016000000000000042,0.0347,-0.0254,-3.0815276337169775,-3.225106374618837,0.0236,-2.5763428898410723,0.35195647625026155,0.1770397921351953,-0.125359,0.024052999999999998
1930-01-31,0.012800000000000006,0.0,0.010214629578000003,-0.5066933864810803,0.034,0.0037000000000000054,0.030299999999999997,0.0281,-3.0961838528587347,-3.0711648466814307,-0.0089,-2.5894904663776543,0.3384578235672891,0.16352217212029735,0.027753,0.058232
1930-02-28,0.0126,-0.005780346820809301,0.0014331607769999997,-0.472395697981552,0.0347,0.0008000000000000021,0.0339,0.0116,-3.1559566483872836,-3.0953594505037167,-0.0057,-2.683560950405732,0.314816201242794,0.1533141988653753,0.059632,0.023041000000000002
1930-03-31,0.01199999999999999,-0.005813953488371992,0.0017247059009999999,-0.4361712749075811,0.0339,0.00030000000000000165,0.0336,-0.0057,-3.176302786999981,-3.1550300073943367,0.0129,-2.7401315120924,0.3102061893696285,0.15925562859833145,0.026041,0.06884799999999999
1930-04-30,0.011100000000000006,-0.005847953216374324,0.0015040436309999997,-0.39944875992201867,0.0335,0.004,0.029500000000000002,0.0055,-3.2523454066516373,-3.175479826352773,0.0083,-2.8528966467296186,0.3191191890947221,0.14549617662007686,0.072348,-0.016038
1930-05-31,0.011000000000000003,-0.005882352941176561,0.001933861666,-0.36138999982451386,0.0338,0.003799999999999998,0.03,0.01,-3.241930723020351,-3.2515231227117907,-0.0016,-2.8805407231958373,0.3269705977151452,0.12968089208120492,-0.013938,-0.013748
1930-06-30,0.011200000000000002,0.00591715976331364,0.004693439435,-0.3210445751507953,0.0329,0.008799999999999999,0.0241,-0.008199999999999999,-3.224403528573771,-3.2410064610803566,0.0139,-2.903358953422976,0.33191551241502165,0.12492680707446609,-0.011148,-0.158415
1930-07-31,0.0121,-0.005882352941176561,0.014447861585000003,-0.27996002635787065,0.0328,0.013900000000000003,0.0189,0.005899999999999999,-3.0437895685077705,-3.2235826789483664,0.0051,-2.7638295421499,0.4033754528585314,0.13100104494235637,-0.155715,0.036712999999999996
1930-08-31,0.012499999999999997,-0.005917159763313529,0.004920445838,-0.23718672501075116,0.0327,0.0144,0.0183,0.0022,-3.0789704001769915,-3.0429693921238807,0.0034,-2.8417836751662406,0.39018761485533565,0.14055083330216656,0.038713,0.010366
1930-09-30,0.012600000000000007,-0.011904761904761862,0.004049926493000001,-0.19162932152495543,0.0328,0.0175,0.015300000000000001,0.012299999999999998,-3.085563805859762,-3.078048505105297,0.0013,-2.8939344843348067,0.37975210049080776,0.12149495403343429,0.011266,-0.125749
1930-10-31,0.012300000000000005,-0.006024096385542244,0.003738406257,-0.1449746198468653,0.0324,0.014699999999999998,0.0177,0.0034000000000000002,-2.945380788855969,-3.0847450564536727,0.0074,-2.8004061690091038,0.4455832113225964,0.12720037621036412,-0.123549,-0.08458
1930-11-30,0.015200000000000005,0.0060606060606061,0.012876666363000002,-0.09611830569300543,0.0324,0.015,0.0174,0.0019000000000000002,-2.8516165967426623,-2.9445627092521067,0.0035,-2.755498291049657,0.4979547313880556,0.12949135796762298,-0.08368,-0.021036
1930-12-31,0.017800000000000003,-0.006024096385542244,0.007160072127,-0.043758854193564796,0.0322,0.0182,0.013999999999999999,-0.005399999999999999,-2.828613198662547,-2.850697056447984,0.0042,-2.7848543444689824,0.5046708307998452,0.13775286750338017,-0.019736,-0.072879
1931-01-31,0.021899999999999996,-0.0060606060606061,0.008166329261999998,0.010256500167189108,0.033,0.0182,0.0148,-0.001999999999999999,-2.7506665032566295,-2.827796538755991,-0.007,-2.7609230034238186,0.5547454125653177,0.113885891124179,-0.071479,0.058026999999999995
1931-02-28,0.019900000000000008,-0.018292682926829062,0.005224311614,0.02800833420651022,0.0343,0.021899999999999996,0.0124,0.0324,-2.812065030515869,-2.7643308654506873,-0.0121,-2.8400733647223793,0.5391520018896894,0.08972212886786528,0.059527,0.110543
1931-03-31,0.019499999999999997,-0.012422360248447228,0.002884626289,0.04648504998863674,0.0338,0.0232,0.0106,-0.001700000000000001,-2.9343009170996464,-2.8260235904868964,0.0085,-2.980785967088283,0.47966796259325417,0.0825435750229873,0.110943,-0.070239
1931-04-30,0.020500000000000004,-0.012578616352201366,0.004168751837,0.06595796779179736,0.0332,0.0194,0.0138,-0.0009999999999999992,-2.8766851413918313,-2.948350691335129,0.0104,-2.9426431091836287,0.5291250870271524,0.07398015422463762,-0.068939,-0.09375499999999999
1931-05-31,0.02319999999999999,-0.006369426751592355,0.006709265743000001,0.08639353910828357,0.0327,0.0178,0.0149,-0.0018999999999999998,-2.7901576631692486,-2.890935128063235,0.0086,-2.8765512022775326,0.6032144983133806,0.07778101276284391,-0.092955,-0.138574
1931-06-30,0.027800000000000005,-0.0064102564102563875,0.006910695413,0.10776007343933452,0.0317,0.022899999999999997,0.0088,-0.0011000000000000003,-2.6571775020649273,-2.8047231380642614,0.0145,-2.764937575504262,0.7099486221391873,0.0713815383020233,-0.137674,0.14569200000000002
1931-07-31,0.03,-0.012903225806451535,0.023332949589999995,0.13036181786324355,0.0319,0.026399999999999996,0.0055000000000000005,0.0048,-2.802012671807667,-2.6718471524382497,0.0004,-2.9323744896709107,0.6072712744706352,0.06375859740185338,0.146492,-0.07606500000000001
1931-08-31,0.027200000000000002,-0.013071895424836666,0.007039256351999999,0.15418827310558464,0.0325,0.0284,0.0040999999999999995,0.009399999999999999,-2.739831792376055,-2.8169007287460164,-0.0042,-2.89402006548164,0.6736095723465545,0.03400737758647654,-0.075465,0.007479
1931-09-30,0.030699999999999998,0.0,0.004542039838000001,0.17923460527725038,0.0326,0.028399999999999998,0.0042,0.0,-2.764483133324207,-2.7550593593423294,0.0012,-2.9437177386014577,0.6541854960189369,0.020158279783492435,0.007779,-0.28776100000000004
1931-10-31,0.03520000000000001,0.0,0.023458994588999995,0.2058520542041488,0.0353,0.030799999999999998,0.0045000000000000005,0.0267,-2.423979172037817,-2.779829883496341,-0.0281,-2.629831226241966,0.9440016561432564,0.03037188747317089,-0.287461,0.075738
1931-11-30,0.040499999999999994,-0.0066225165562913135,0.04250195546,0.23406872826321973,0.0385,0.0215,0.017,-0.0032999999999999974,-2.5206371644797896,-2.439565120637139,-0.033,-2.7547058927430093,0.8771761084928346,0.011271186406309268,0.076738,-0.102609
1931-12-31,0.039899999999999984,-0.006666666666666599,0.011434543961999999,0.26392554503444354,0.0385,0.0208,0.0177,-0.0216,-2.4336533562004714,-2.53658988373986,0.0027,-2.6975789012349147,0.9715564077980186,0.003398226196900385,-0.100909,-0.13875700000000002
1932-01-31,0.051,-0.0134228187919464,0.021195349347000007,0.29584538309094177,0.0407,0.0166,0.0241,-0.006600000000000002,-2.292781092897425,-2.4497427373303338,-0.022,-2.5886264759883666,1.170731707317073,-0.012921001328220827,-0.137557,-0.021103
1932-02-29,0.0393,-0.006802721088435382,0.017376784498999997,0.29050128704335965,0.039,0.0142,0.0248,-0.0086,-2.297149953531963,-2.3258839728477665,0.0034,-2.5876512405753225,1.1913781841933377,-0.011577435228515986,-0.018803,0.05128099999999999
1932-03-31,0.03639999999999998,-0.020547945205479423,0.026715250608000007,0.2847733899434819,0.0367,0.012500000000000004,0.0242,-0.0651,-2.3807096575644917,-2.3312558232750713,0.0413,-2.6654830475079736,1.119842829076621,-0.015727669163847255,0.053581,-0.120507
1932-04-30,0.0385,-0.013986013986014068,0.013408922083000001,0.27871340246902043,0.037,0.014499999999999999,0.0225,0.0374,-2.290348366545609,-2.416155061931125,-0.0018,-2.5690617690146293,1.1858624454148472,-0.008415511690829039,-0.118907,-0.206395
1932-05-31,0.052900000000000016,-0.007092198581560294,0.019851412741,0.2722404357265151,0.0336,0.0225,0.0111,-0.078,-2.1008701900605455,-2.327096463459832,0.0604,-2.373110625787061,1.5537278741283749,-0.015474679195340704,-0.205295,-0.23272299999999999
1932-06-30,0.0564,-0.0071428571428571175,0.023183792311999997,0.2652663891372872,0.0349,0.0318,0.0031,0.0295,-1.8732461719809836,-2.1388747637179075,-0.0188,-2.138512561118271,1.942333482342423,-0.03405080499708999,-0.232123,0.002568
1932-07-31,0.0559,-0.014388489208633115,0.03430258322199999,0.25782910930209985,0.0347,0.0313,0.0034000000000000002,-0.0073999999999999995,-1.90391502801871,-1.9129038525871431,0.0065,-2.16174413732081,2.0284780578898225,-0.04068837125607344,0.002768,0.391538
1932-08-31,0.055299999999999995,-0.007299270072992692,0.020110578496999997,0.249826735282692,0.032,0.0298,0.0022,-0.0438,-2.265099806639018,-1.9452106195167969,0.0481,-2.51492654192171,1.6125440712562629,-0.029176136077137798,0.391838,0.40167899999999995
1932-09-30,0.033100000000000004,0.0,0.040019305911999994,0.2411470727374721,0.0321,0.030699999999999998,0.0014000000000000002,0.0433,-2.626761364513,-2.3080096152131504,0.0003,-2.867908437250472,1.1878075451066157,-0.015063687528009469,0.401979,-0.029826000000000002
1932-10-31,0.0291,-0.007352941176470562,0.043298566157,0.23180161405732413,0.0319,0.031599999999999996,0.0003,0.024399999999999998,-2.6341190479746763,-2.6717676959207872,0.0057,-2.8659206620320004,1.214365567356065,0.0007043779974883293,-0.029526,-0.142269
1932-11-30,0.03230000000000001,-0.007407407407407418,0.03564475848799999,0.22165360815305624,0.0322,0.0321,0.0001,0.0091,-2.5320344034244013,-2.681246801611077,-0.0017,-2.7536880115774576,1.4038772213247175,-0.0028741334037648814,-0.142069,-0.052427999999999995
1932-12-31,0.0361,-0.007462686567164201,0.023316603119999998,0.2105499362953892,0.0322,0.0321,0.0001,0.0040999999999999995,-2.520589202139954,-2.581303626839122,0.0032,-2.7311391384353434,1.5421472937000889,-0.003322150805389706,-0.052228,0.061468999999999996
1933-01-31,0.0383,-0.007518796992481258,0.010223098855,0.19845093872383834,0.0315,0.0311,0.0004,0.0007999999999999986,-2.6232182655855123,-2.5726122302071057,0.0131,-2.8216692043093508,1.44208430136077,-0.005032479902124765,0.061569,0.013838000000000001
1933-02-28,0.0357,-0.007575757575757569,0.005916608936999998,0.18232155679395468,0.0308,0.030100000000000002,0.0007000000000000001,0.0399,-2.64049929093216,-2.633268601439014,0.0148,-2.8228208477261143,1.426929392446634,-0.006490712709913066,0.013938,-0.179258
1933-03-31,0.03889999999999999,-0.015267175572518998,0.015666928171999998,0.16612687087397404,0.0325,0.0324,0.0001,-0.0265,-2.446773780092556,-2.6506516623961778,-0.0258,-2.6129006509665302,1.6909904650710257,-0.005817823359429538,-0.179558,0.038227000000000004
1933-04-30,0.042300000000000004,-0.015503875968992276,0.037454110987999986,0.149864346646573,0.0321,0.018699999999999994,0.0134,-0.005,-2.490048049288419,-2.4570302802597457,0.0097,-2.639912395934992,1.4765342960288808,-0.021883809986205545,0.038627,0.413312
1933-05-31,0.04339999999999999,-0.007874015748031482,0.029151225522,0.13353139262452263,0.0325,0.028,0.0045000000000000005,-0.0063,-2.852631429913318,-2.500410836323965,-0.0032,-2.9861628225378403,1.119015047879617,-0.006369297512429956,0.414312,0.174416
1933-06-30,0.031099999999999996,0.0,0.01196383281,0.11712535723741269,0.0308,0.0279,0.0029,0.028499999999999998,-3.01036158356995,-2.8631027297806133,0.0303,-3.127486940807363,0.9283849733287936,-0.003001642724204294,0.174816,0.137298
1933-07-31,0.026099999999999998,0.0,0.019819362466,0.10064352577968738,0.0306,0.0299,0.0007000000000000001,0.013999999999999999,-3.144702384123012,-3.020943692900487,0.005,-3.2453459099026993,0.8335031587528021,0.0007609173912244441,0.137498,-0.08493600000000001
1933-08-31,0.022599999999999995,0.007936507936507908,0.032868097437999996,0.08408311721054151,0.0309,0.029,0.0019,0.0178,-3.063290424565282,-3.1553976732397597,-0.0017,-3.1473735417758237,0.9011788035694612,0.002713484116920647,-0.084736,0.12297200000000001
1933-09-30,0.0247,0.03149606299212593,0.011878964091000001,0.06744128079553269,0.0308,0.0307,0.0001,0.004899999999999999,-3.182572590861272,-3.0741013406694977,0.0044,-3.2500138716568046,0.7987501220583927,0.0021472240403020404,0.123272,-0.118245
1933-10-31,0.0291,0.007633587786259444,0.014249909073999999,0.05071509257901652,0.0308,0.0304,0.0004,-0.0037,-3.0728967941902616,-3.193501661393462,0.0023,-3.123611886769278,0.8679966044142615,-0.0004584901121342034,-0.118045,-0.090723
1933-11-30,0.03150000000000001,0.0,0.027675770355000004,0.03390155167568132,0.0315,0.0306,0.0009,0.0131,-2.9912779232046107,-3.083946630376847,-0.0091,-3.025179474880292,0.927858439201452,0.0034629660224480404,-0.090623,0.10835299999999999
1933-12-31,0.03440000000000001,0.0,0.009581576110999999,0.016997576368571132,0.0327,0.0305,0.0022,-0.009899999999999999,-3.100193508575673,-3.0024512238027357,-0.0149,-3.1171910849442446,0.8335031587528021,0.005923477419059471,0.108553,0.026494
1934-01-31,0.0325,0.0,0.005590569861,0.0,0.0336,0.030699999999999998,0.0029,0.037,-3.133515975917044,-3.1114930638296068,-0.0113,-3.133515975917044,0.8290260464173507,0.0061958281068512245,0.026694,0.114533
1934-02-28,0.0266,0.0,0.006638909922000001,-0.007683653621622155,0.0321,0.0249,0.0072,0.0,-3.2323956342245412,-3.131699444990646,0.0257,-3.224711980602919,0.7629173661630293,0.0035583230844539156,0.115033,-0.03304
1934-03-31,0.02069999999999999,0.0,0.005567284667000001,-0.014831732558913013,0.0317,0.0255,0.0062,0.006500000000000001,-3.1929599151132946,-3.2303559734607656,0.0081,-3.178128182554382,0.7906437270442683,0.005594944337254493,-0.03284,0.005155000000000001
1934-04-30,0.021300000000000006,0.007575757575757791,0.006372524620999999,-0.022347298691996698,0.0307,0.028300000000000002,0.0024,-0.0009999999999999974,-3.1902205691078245,-3.1911503692677914,0.0197,-3.1678732704158277,0.8025122121423587,0.009606328058943046,0.005355,-0.025589999999999998
1934-05-31,0.0194,0.0,0.001899187354,-0.029779978439945398,0.03,0.028499999999999998,0.0015,-0.0022000000000000006,-3.161066995867906,-3.1884142918048006,0.0126,-3.131287017427961,0.8010747338043587,0.007828796728237804,-0.02549,-0.078597
1934-06-30,0.0204,0.0,0.007363200412,-0.0366891979213545,0.0292,0.0276,0.0016,-0.004100000000000001,-3.0742845905040115,-3.1590388261585867,0.0131,-3.0375953925826567,0.8563829787234043,0.007652303605651496,-0.078497,0.02398
1934-07-31,0.021299999999999993,0.0,0.006894644965999997,-0.04396312342111608,0.0289,0.027399999999999997,0.0015,0.0091,-3.0930832703931683,-3.072485219798098,0.0067,-3.0491201469720526,0.8407310704960835,0.0059827799657326325,0.02408,-0.119946
1934-08-31,0.022399999999999996,0.007518796992481258,0.011531330891,-0.05115869582755195,0.0288,0.027299999999999998,0.0015,0.0007000000000000001,-2.9689063867026273,-3.0912871316076402,0.004,-2.9177476908750752,0.9142532651902329,0.0029078413041202233,-0.119846,0.05855
1934-09-30,0.025599999999999998,0.0,0.006501447164000001,-0.05784220855412936,0.0299,0.028,0.0019,0.0165,-3.0196219299114944,-2.966889579296323,-0.0118,-2.961779721357365,0.8668964031875942,0.019956903496031797,0.05865,-0.000316
1934-10-31,0.026100000000000012,0.0,0.004830818599,-0.06488762220587485,0.031,0.0289,0.0021,0.0085,-3.0123531547900315,-3.017832620554657,-0.0146,-2.9474655325841566,0.8703643637149963,0.019439017156694893,-0.000216,-0.032763
1934-11-30,0.025,0.014925373134328401,0.004358161046000002,-0.07185886247478135,0.03,0.027299999999999998,0.0027,-0.008,-2.9781800677688315,-3.0105670413435477,0.0182,-2.90632120529405,0.8622536418166238,0.02389727141925519,-0.032663,0.085959
1934-12-31,0.02510000000000001,-0.007352941176470562,0.002025305206,-0.0783287937037841,0.0299,0.0274,0.0025,0.0092,-3.055780541578044,-2.976174496065937,0.0037,-2.97745174787426,0.7820089372449971,0.020711038517711416,0.086059,-0.000781
1935-01-31,0.0242,0.0,0.002608945583,-0.08515780834030684,0.0293,0.027,0.0023,-0.0011000000000000003,-3.049799494824267,-3.054001181677967,0.0112,-2.96464168648396,0.7737408688965782,0.02081271566757671,-0.000681,-0.042468000000000006
1935-02-28,0.02210000000000001,-0.007407407407407418,0.0022136038419999994,-0.2363887780642303,0.0281,0.026099999999999998,0.002,0.0029,-3.006782109740576,-3.049799494824267,0.0182,-2.7703933316763454,0.7916215950437605,0.02099742928439618,-0.042368,-0.03704
1935-03-31,0.022600000000000002,0.014925373134328401,0.003279981949,-0.3677247801253174,0.0275,0.0256,0.0019,0.0049,-2.9664178858852157,-3.006782109740576,0.0092,-2.598693105759898,0.7862863840593867,0.014708641484959453,-0.03684,-0.031554000000000006
1935-04-30,0.025300000000000003,0.007352941176470562,0.003972861679999999,-0.4837969513780714,0.0274,0.0259,0.0015,0.00019999999999999966,-2.9350382048817347,-2.9664178858852157,0.0041,-2.4512412535036634,0.8007541178805319,0.012045955908095339,-0.031454,0.09639299999999999
1935-05-31,0.0247,0.0,0.003162168495,-0.5271099117906504,0.0269,0.0254,0.0015,0.003299999999999999,-3.033803475235021,-2.9424724371008746,0.0079,-2.5066935634443706,0.7373229785290086,0.01909368788956825,0.096493,0.038035
1935-06-30,0.022900000000000004,0.007299270072992803,0.0028776616859999995,-0.5692367122703816,0.0276,0.026099999999999998,0.0015,0.009899999999999999,-3.073111690297198,-3.0412956451125384,-0.0057,-2.5038749780268166,0.7293926247288504,0.019298040691548567,0.038135,0.070433
1935-07-31,0.021599999999999994,0.0,0.002810457541,-0.6102595207541777,0.027,0.0255,0.0015,0.002,-3.1463051320333655,-3.0806581440525993,0.0092,-2.536045611279188,0.6818181818181819,0.01934397663301479,0.070533,0.083714
1935-08-31,0.0211,-0.007246376811594346,0.001680048419,-0.5894683309169483,0.0268,0.0253,0.0015,0.006500000000000001,-3.2261222333889683,-3.1463051320333655,0.0046,-2.6366539024720197,0.6393091974966332,0.017409774693289512,0.083814,0.026469
1935-09-30,0.019799999999999998,0.0,0.0037749858980000005,-0.568236960163787,0.0281,0.0265,0.0016,0.0091,-3.247551624844867,-3.2261222333889683,-0.0133,-2.6793146646810797,0.6336866902237928,0.004981615097488259,0.026569,0.025426
1935-10-31,0.0194,0.0,0.002428823758,-0.5465437063680699,0.0282,0.0262,0.002,-0.0009,-3.2711232094214906,-3.247551624844867,0.0009,-2.7245795030534206,0.6117343844754397,0.008026621087926449,0.025526,0.071703
