date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,dfy,dfr,tms,dp,dy,ep,de,tbill_rfree,mr,R
1905-01-31,8.43,0.3117,0.505,,,,,,,0.0027979058315064976,,,,0.00081676579183,,,,,,,-3.29751086422261,-3.2759272925554352,-2.814993621720541,-0.4825172425020686,,,
1905-02-28,8.8,0.3133,0.52,,,,,,,0.002569147381766627,,,,0.0005484349145199999,,,,,,,-3.3353458025081517,-3.2923908530377552,-2.828678188890825,-0.506667613617327,,,
1905-03-31,9.05,0.315,0.535,,,,,,,0.002465837114142169,,,,0.00107032300451,,,,,,,-3.3579473978683385,-3.3299343616406647,-2.8282532897979653,-0.5296941080703735,,,
1905-04-30,8.94,0.3167,0.55,,,,,,,0.0025396301624453534,,,,0.00240712287276,,,,,,,-3.340335914622966,-3.352565083149378,-2.7883725899410434,-0.5519633246819227,,,
1905-05-31,8.5,0.3183,0.565,,,,,,,0.002569147381766627,,,,0.0032256777976300004,,,,,,,-3.2848271081903606,-3.3352965338795126,-2.710995711331967,-0.5738313968583937,,,
1905-06-30,8.6,0.32,0.58,,,,,,,0.0025765266865969455,,,,0.0013950785247699995,,,,,,,-3.2911964864478267,-3.2795004466846356,-2.696489378701134,-0.5947071077466927,,,
1905-07-31,8.87,0.3217,0.595,,,,,,,0.002406802675499622,,,,0.0010987717737000002,,,,,,,-3.316810641058644,-3.285898047996618,-2.701868669757995,-0.614941971300649,,,
1905-08-31,9.2,0.3233,0.61,,,,,,,0.002679836954221403,,,,0.00087564102492,,,,,,,-3.3483780783057444,-3.3118493905722373,-2.7134998058697746,-0.6348782724359695,,,
1905-09-30,9.23,0.325,0.625,,,,,,,0.0027388713928639505,,,,0.0013945243478600004,,,,,,,-3.3463891451671604,-3.343133580707394,-2.6924626777604965,-0.6539264674066639,,,
1905-10-31,9.36,0.3267,0.64,,,,,,,0.003122595244040507,,,,0.0006928260049899999,,,,,,,-3.3551582508646134,-3.3411720088898735,-2.68273239311792,-0.6724258577466933,,,
1905-11-30,9.31,0.3283,0.655,,,,,,,0.0032923192551378307,,,,0.0012021160887099999,,,,,,,-3.344916545763566,-3.3502727449640908,-2.654209134635861,-0.690707411127705,,,
1905-12-31,9.54,0.33,0.67,,,,,,,0.0037572154594478907,,,,0.00090972326071,,,,,,,-3.3641561099818063,-3.339751715810587,-2.6559710520573203,-0.7081850579244859,,,
1906-01-31,9.87,0.3358,0.6775,,,,,,,0.003926939470545214,,,,0.00139491907386,,,,,,,-3.380739387784087,-3.346733019798892,-2.678845579673671,-0.7018938081104156,,,
1906-02-28,9.8,0.3417,0.685,,,,,,,0.003366112303441015,,,,0.0013124867663800001,,,,,,,-3.3562045055374172,-3.363321973306281,-2.660718826396438,-0.6954856791409791,,,
1906-03-31,9.56,0.3475,0.6925,,,,,,,0.0033513536937803783,,,,0.0011252854718799999,,,,,,,-3.3145783410406002,-3.3393729996538166,-2.6250347679839536,-0.6895435730566468,,,
1906-04-30,9.43,0.3533,0.7,,,,,,,0.0035358363145383378,,,,0.0024018046092300002,,,,,,,-3.284333821262404,-3.2980254516803473,-2.6005710405840987,-0.6837627806783051,,,
1906-05-31,9.18,0.3592,0.7075,,,,,,,0.003653905191823433,,,,0.0021175439256200007,,,,,,,-3.2409031471864913,-3.2677720391994587,-2.5630448540971433,-0.6778582930893481,,,
1906-06-30,9.3,0.365,0.715,,,,,,,0.003565353533859612,,,,0.0016463420975200002,,,,,,,-3.2378723255588557,-3.2248851300320442,-2.5654871364473397,-0.6723851891115161,,,
1906-07-31,9.06,0.3708,0.7225,,,,,,,0.0035136984000473824,,,,0.0012790847500599998,,,,,,,-3.195961565345325,-3.2221068454496473,-2.5289069790504377,-0.6670545862948871,,,
1906-08-31,9.73,0.3767,0.73,,,,,,,0.0036686638014840696,,,,0.00148739183618,,,,,,,-3.251520060482055,-3.18017528433903,-2.589924641037614,-0.6615954194444416,,,
1906-09-30,10.03,0.3825,0.7375,,,,,,,0.00403762904299999,,,,0.0008314321158399999,,,,,,,-3.2666072276893905,-3.23624052191346,-2.610069792742006,-0.6565374349473845,,,
1906-10-31,9.73,0.3883,0.745,,,,,,,0.004480387332819094,,,,0.0012371143456499998,,,,,,,-3.221190938442429,-3.2515576442183596,-2.569584956800491,-0.651605981641938,,,
1906-11-30,9.93,0.3942,0.7525,,,,,,,0.0042885254072308155,,,,0.0006876635987900001,,,,,,,-3.2264573623205983,-3.206110780461431,-2.5799147604161874,-0.6465426019044109,,,
1906-12-31,9.84,0.4,0.76,,,,,,,0.004251628883079224,,,,0.00157085530257,,,,,,,-3.202746442938317,-3.211851209931236,-2.560892556765922,-0.6418538861723947,,,
1907-01-31,9.56,0.4033,0.7517,,,,,,,0.004251628883079224,,,,0.00130455478506,,,,,,,-3.1656623041661245,-3.1945302881669764,-2.5430056978620237,-0.6226566063041008,,,
1907-02-28,9.26,0.4067,0.7433,,,,,,,0.0041778358347760395,,,,0.0014456296762899996,,,,,,,-3.125383514727046,-3.1572671931322684,-2.5223595959089775,-0.6030239188180688,,,
1907-03-31,8.35,0.41,0.735,,,,,,,0.0040228704333393536,,,,0.018452098115000003,,,,,,,-3.013859658146548,-3.1173021679418715,-2.4301463186320644,-0.5837133395144832,,,
1907-04-30,8.39,0.4133,0.7267,,,,,,,0.004199973749266994,,,,0.00227326732368,,,,,,,-3.010622077943565,-3.0058430963272142,-2.446282061838662,-0.5643400161049035,,,
1907-05-31,8.1,0.4167,0.7183,,,,,,,0.0040228704333393536,,,,0.00199566598612,,,,,,,-2.9672528022321227,-3.0024292610328445,-2.4227320315797742,-0.5445207706523483,,,
1907-06-30,7.84,0.42,0.71,,,,,,,0.0036760431063143878,,,,0.0014013008057699998,,,,,,,-2.926739402067039,-2.959364629383116,-2.401729143309092,-0.525010258757947,,,
1907-07-31,8.14,0.4233,0.7017,,,,,,,0.003653905191823433,,,,0.0013252396581000003,,,,,,,-2.9564643114697082,-2.9189129658175754,-2.451039496738343,-0.505424814731365,,,
1907-08-31,7.53,0.4267,0.6933,,,,,,,0.0038826636415633035,,,,0.00419964244391,,,,,,,-2.8705691305999848,-2.9484642688026317,-2.3851875148454944,-0.48538161575449046,,,
1907-09-30,7.45,0.43,0.685,,,,,,,0.004251628883079224,,,,0.0018824117186,,,,,,,-2.8521841026859973,-2.862865112106331,-2.38655047311138,-0.4656336295746173,,,
1907-10-31,6.64,0.4333,0.6767,,,,,,,0.0046648699535770536,,,,0.005553425608559999,,,,,,,-2.7294369137246157,-2.844538982627742,-2.2836391992322995,-0.44579771449231603,,,
1907-11-30,6.25,0.4367,0.6683,,,,,,,0.0048788697936562875,,,,0.00513087488265,,,,,,,-2.661090282238932,-2.7216207819789644,-2.2355995682134226,-0.42549071402550925,,,
1907-12-31,6.57,0.44,0.66,,,,,,,0.004989559366111064,,,,0.00301494627011,,,,,,,-2.7034943845663495,-2.6535620158181406,-2.298029276458185,-0.40546510810816444,,,
1908-01-31,6.85,0.4367,0.6533,,,,,,,0.005417559046269532,,,,0.0023219900749,,,,,,,-2.7527574707647555,-2.711022650987141,-2.349967489409566,-0.40278998135518945,,,
1908-02-29,6.6,0.4333,0.6467,,,,,,,0.004413973589346228,,,,0.0018728863379599997,,,,,,,-2.7233945992686532,-2.760573602510407,-2.3229424195619695,-0.4004521797066834,,,
1908-03-31,6.87,0.43,0.64,,,,,,,0.0033734916082713328,,,,0.0023091473530199996,,,,,,,-2.771134176528787,-2.7310397193269087,-2.3734512088626776,-0.3976829676661095,,,
1908-04-30,7.24,0.4267,0.6333,,,,,,,0.003831008507751074,,,,0.0009914097876100002,,,,,,,-2.8312952951858077,-2.778838195022441,-2.4364322418573776,-0.39486305332843025,,,
1908-05-31,7.63,0.4233,0.6267,,,,,,,0.002930733318452229,,,,0.00198640804568,,,,,,,-2.8917619767516247,-2.8392953378528842,-2.499375167047873,-0.39238680970375184,,,
1908-06-30,7.64,0.42,0.62,,,,,,,0.0025470094672756715,,,,0.0019133323029200003,,,,,,,-2.900898170883152,-2.8995884130010885,-2.5114334041214286,-0.38946476676172326,,,
1908-07-31,7.92,0.4167,0.6133,,,,,,,0.0023256303223661194,,,,0.00163102096584,,,,,,,-2.9447799463800637,-2.9087863437321584,-2.5582922721765335,-0.3864876742035302,,,
1908-08-31,8.26,0.4133,0.6067,,,,,,,0.002406802675499622,,,,0.0012737565139599998,,,,,,,-2.995006144997337,-2.952972763290785,-2.6111454315667717,-0.38386071343056544,,,
1908-09-30,8.17,0.41,0.6,,,,,,,0.0022961131030448455,,,,0.0021491418521799996,,,,,,,-2.992067028155695,-3.0030227068166706,-2.611294532637902,-0.3807724955177929,,,
1908-10-31,8.27,0.4067,0.5933,,,,,,,0.0025396301624453534,,,,0.0009554508752599999,,,,,,,-3.012313975104558,-3.0001483749408697,-2.6346896147531393,-0.3776243603514188,,,
1908-11-30,8.83,0.4033,0.5867,,,,,,,0.002635561125239492,,,,0.00145357553072,,,,,,,-3.0862295917186833,-3.0207090861384143,-2.7113966776661917,-0.37483291405249175,,,
1908-12-31,9.03,0.4,0.58,,,,,,,0.0026134232107485372,,,,0.0011939897339899998,,,,,,,-3.116843099303049,-3.094445746490024,-2.7452795428705663,-0.37156355643248284,,,
1909-01-31,9.06,0.4033,0.595,,,,,,,0.0024805957238028063,,,,0.0008793069352700001,,,,,,,-3.1119436971577024,-3.1086269445317085,-2.7230629934913955,-0.3888807036663072,,,
1909-02-28,8.8,0.4067,0.61,,,,,,,0.002384664761008667,,,,0.0017954094610400002,,,,,,,-3.0744311875531194,-3.1035485861238463,-2.669048043298941,-0.4053831442541781,,,
1909-03-31,8.92,0.41,0.625,,,,,,,0.002244457969232617,,,,0.00072734341634,,,,,,,-3.0798940658757017,-3.066349840767945,-2.6582995758376535,-0.42159449003804805,,,
1909-04-30,9.32,0.4133,0.64,,,,,,,0.002222320054741662,,,,0.00065625333542,,,,,,,-3.11574418616195,-3.071877504056368,-2.6784497313259195,-0.43729445483603085,,,
1909-05-31,9.63,0.4167,0.655,,,,,,,0.002222320054741662,,,,0.0003213450534699999,,,,,,,-3.1402719663637635,-3.1075513692512295,-2.6880032691569196,-0.4522686972068442,,,
1909-06-30,9.8,0.42,0.67,,,,,,,0.0021780442257597512,,,,0.0008699496426700001,,,,,,,-3.1498829533812494,-3.1323837935147574,-2.6828599522736516,-0.4670230011075978,,,
1909-07-31,9.94,0.4233,0.685,,,,,,,0.002037837433983701,,,,0.00027885204611999997,,,,,,,-3.1562411521237417,-3.1420565171317856,-2.674903461388394,-0.4813376907353474,,,
1909-08-31,10.18,0.4267,0.7,,,,,,,0.0021337683967778405,,,,0.0013988725755399998,,,,,,,-3.172099099910559,-3.148241109456665,-2.677099955061109,-0.4949991448494503,,,
1909-09-30,10.19,0.43,0.715,,,,,,,0.002620802515578856,,,,0.00124981632417,,,,,,,-3.165376917529162,-3.1643950814169055,-2.6568795835227625,-0.5084973340063995,,,
1909-10-31,10.23,0.4333,0.73,,,,,,,0.002724112783203313,,,,0.0009552185255200001,,,,,,,-3.161649530199808,-3.1577317974709063,-2.6400353248032356,-0.5216142053965731,,,
1909-11-30,10.18,0.4367,0.745,,,,,,,0.0033513536937803783,,,,0.0005255664560600001,,,,,,,-3.1489338296129983,-3.153833398454157,-2.614796071724954,-0.5341377578880443,,,
1909-12-31,10.3,0.44,0.76,,,,,,,0.003366112303441015,,,,0.00037692189109999995,,,,,,,-3.1531244473054203,-3.141405563192207,-2.6065807409373503,-0.5465437063680699,,,
1910-01-31,10.08,0.4425,0.7575,,,,,,,0.003410388132422926,,,,0.0022565499667800007,,,,,,,-3.1258680771773752,-3.147458709769743,-2.5882850042418353,-0.53758307293554,,,
1910-02-28,9.72,0.445,0.755,,,,,,,0.0031447331585314625,,,,0.0018189784394,,,,,,,-3.0838666152882444,-3.120234259459119,-2.55522314820546,-0.5286434670827844,,,
1910-03-31,9.96,0.4475,0.7525,,,,,,,0.0029159747087915923,,,,0.0008332212282399999,,,,,,,-3.102655812863734,-3.078264359739575,-2.582931353955613,-0.5197244589081207,,,
1910-04-30,9.72,0.45,0.75,,,,,,,0.002960250537773502,,,,0.00169382390065,,,,,,,-3.0726933146901194,-3.0970847678142785,-2.5618676909241285,-0.5108256237659907,,,
1910-05-31,9.56,0.4525,0.7475,,,,,,,0.0031447331585314625,,,,0.00136477001251,,,,,,,-3.050555242905466,-3.0671531343145038,-2.5486087007806053,-0.5019465421248608,,,
1910-06-30,9.1,0.455,0.745,,,,,,,0.0031447331585314625,,,,0.0027949308463900003,,,,,,,-2.995732273553991,-3.0450455870944966,-2.502645474125382,-0.493086799428609,,,
1910-07-31,8.64,0.4575,0.7425,,,,,,,0.0032701813406468753,,,,0.0032866343625399994,,,,,,,-2.9383809770825255,-2.990252807789365,-2.4541349911212467,-0.4842459859612787,,,
1910-08-31,8.85,0.46,0.74,,,,,,,0.003609629362841522,,,,0.0015867082842400005,,,,,,,-2.9569462485188343,-2.9329313723149606,-2.4815225518037596,-0.4754236967150747,,,
1910-09-30,8.91,0.4625,0.7375,,,,,,,0.0036465258869931142,,,,0.0006869296776399999,,,,,,,-2.9582829635123753,-2.951526181049495,-2.49166343225088,-0.46661953126149497,,,
1910-10-31,9.32,0.465,0.735,,,,,,,0.0037203189352962985,,,,0.0007413731704199999,,,,,,,-2.997880502092281,-2.952892114877499,-2.5400474084668003,-0.4578330936254803,,,
1910-11-30,9.31,0.4675,0.7325,,,,,,,0.003742456849787253,,,,0.0011607905155,,,,,,,-2.991445021542371,-2.9925185589508954,-2.5423810293798903,-0.4490639921624807,,,
1910-12-31,9.05,0.47,0.73,,,,,,,0.003698181020805343,,,,0.0006830646460600002,,,,,,,-2.9577873419898677,-2.9861116755670087,-2.517475502551535,-0.4403118394383326,,,
1911-01-31,9.27,0.47,0.7183,,,,,,,0.003078319415058597,,,,0.00056673546969,,,,,,,-2.9818059638557965,-2.9577873419898677,-2.5576513494791446,-0.42415461437665175,,,
1911-02-28,9.43,0.47,0.7067,,,,,,,0.0025839059914272637,,,,0.0006225479503599999,,,,,,,-2.998918680923399,-2.9818059638557965,-2.5910451279306947,-0.4078735529927044,,,
1911-03-31,9.32,0.47,0.695,,,,,,,0.002635561125239492,,,,0.0006389758539,,,,,,,-2.987185212975533,-2.998918680923399,-2.596006062114845,-0.39117915086068783,,,
1911-04-30,9.28,0.47,0.6833,,,,,,,0.002517492247954398,,,,0.0002818355837,,,,,,,-2.9828841310761423,-2.987185212975533,-2.608682823993514,-0.3742013070826284,,,
1911-05-31,9.48,0.47,0.6717,,,,,,,0.0023330096271964376,,,,0.00063220533713,,,,,,,-3.0042069005449634,-2.9828841310761423,-2.647127782976249,-0.3570791175687145,,,
1911-06-30,9.67,0.47,0.66,,,,,,,0.0023108717127054827,,,,0.00029245623851,,,,,,,-3.0240508937432358,-3.0042069005449634,-2.6845437534268686,-0.33950714031636703,,,
1911-07-31,9.63,0.47,0.6483,,,,,,,0.002355147541687393,,,,0.00031949161184999995,,,,,,,-3.0199058100880674,-3.0240508937432358,-2.6982849526112216,-0.3216208574768457,,,
1911-08-31,9.17,0.47,0.6367,,,,,,,0.002428940589990577,,,,0.0013782882459300002,,,,,,,-2.970959870546406,-3.0199058100880674,-2.6673939782275307,-0.3035658923188755,,,
1911-09-30,8.67,0.47,0.625,,,,,,,0.002731492088033632,,,,0.00104690417499,,,,,,,-2.9148913750704835,-2.970959870546406,-2.629872420038186,-0.28501895503229724,,,
1911-10-31,8.72,0.47,0.6133,,,,,,,0.002982388452264458,,,,0.00052626183978,,,,,,,-2.920641822198921,-2.9148913750704835,-2.654520304271087,-0.26612151792783373,,,
1911-11-30,9.07,0.47,0.6017,,,,,,,0.002856940270149045,,,,0.00105786792299,,,,,,,-2.959994848405078,-2.920641822198921,-2.712968560882876,-0.2470262875222019,,,
1911-12-31,9.11,0.47,0.59,,,,,,,0.0025470094672756715,,,,0.00042000353838000004,,,,,,,-2.9643952955499,-2.959994848405078,-2.737005453354239,-0.22738984219566083,,,
1912-01-31,9.12,0.4708,0.5992,,,,,,,0.0030488021957373237,,,,0.00048237880149,,,,,,,-2.9637917076822555,-2.9626946148678823,-2.7226296508653673,-0.24116205681688796,,,
1912-02-29,9.04,0.4717,0.6083,,,,,,,0.002517492247954398,,,,0.00016108618663,,,,,,,-2.9530712630960063,-2.961881892778161,-2.6987462720595627,-0.2543249910364435,,,
1912-03-31,9.3,0.4725,0.6175,,,,,,,0.002406802675499622,,,,0.00041378410728000004,,,,,,,-2.97973193220755,-2.951376706452425,-2.712090610639215,-0.267641321568335,,,
1912-04-30,9.59,0.4733,0.6267,,,,,,,0.002731492088033632,,,,0.00052669082424,,,,,,,-3.0087467309652816,-2.978040242229145,-2.7280082106468537,-0.2807385203184275,,,
1912-05-31,9.58,0.4742,0.6358,,,,,,,0.0026945955638820397,,,,0.00075402081896,,,,,,,-3.005803697333601,-3.0068469942461786,-2.7125488224882037,-0.29325487484539725,,,
1912-06-30,9.58,0.475,0.645,,,,,,,0.002731492088033632,,,,0.00044159244834000004,,,,,,,-3.004118066930265,-3.004118066930265,-2.6981825541691333,-0.30593551276113135,,,
1912-07-31,9.59,0.4758,0.6542,,,,,,,0.002591285296257582,,,,0.0005500493178199999,,,,,,,-3.0034785700086264,-3.0024352730960486,-2.6850630527732005,-0.31841551723542627,,,
1912-08-31,9.81,0.4767,0.6633,,,,,,,0.0029750091474341385,,,,0.00033223570667999995,,,,,,,-3.024270190348629,-3.001588805666704,-2.6939301760278984,-0.33034001432073024,,,
1912-09-30,9.86,0.4775,0.6725,,,,,,,0.003329215779289423,,,,0.00042973458493,,,,,,,-3.027677287675896,-3.022593392638624,-2.685239336120687,-0.34243795155520923,,,
1912-10-31,9.84,0.4783,0.6817,,,,,,,0.003742456849787253,,,,0.0007144112741399998,,,,,,,-3.023972839360048,-3.02600329691043,-2.6696213116775596,-0.3543515276824884,,,
1912-11-30,9.73,0.4792,0.6908,,,,,,,0.0040154911285090345,,,,0.00074583069574,,,,,,,-3.010851128378811,-3.022092943245059,-2.645118828907527,-0.36573229947128383,,,
1912-12-31,9.38,0.48,0.7,,,,,,,0.003860525727072348,,,,0.0009024807296700001,,,,,,,-2.972548938098334,-3.0091830712781142,-2.5952547069568657,-0.377294231141468,,,
1913-01-31,9.3,0.48,0.6942,,,,,,,0.0040671462623212635,,,,0.00120075390792,,,,,,,-2.9639835752394106,-2.972548938098334,-2.5950095757136613,-0.36897399952574933,,,
1913-02-28,8.97,0.48,0.6883,,,,,,,0.0031890089875133724,0.0,,,0.00075332561745,,,,,,,-2.9278548511509053,-2.9639835752394106,-2.567416165648523,-0.3604386855023819,,,
1913-03-31,8.8,0.48,0.6825,,,,,,,0.0032554227309862386,0.0,,,0.0007565929602999999,,,,,,,-2.908720896564361,-2.9278548511509053,-2.5567444734071834,-0.3519764231571782,,,
1913-04-30,8.79,0.48,0.6767,,,,,,,0.0038900429463936213,0.0,,,0.00072407459204,,,,,,,-2.907583886777286,-2.908720896564361,-2.5641419474410427,-0.3434419393362432,,,
1913-05-31,8.55,0.48,0.6708,,,,,,,0.0037129396304659795,-0.010204081632653184,,,0.0005819011839600002,,,,,,,-2.879900458028869,-2.907583886777286,-2.545215531981752,-0.3346849260471171,,,
1913-06-30,8.12,0.48,0.665,,,,,,,0.0035874914483505667,0.01030927835051565,,,0.0026204890637,,,,,,,-2.8282993292537872,-2.879900458028869,-2.5022983924998696,-0.32600093675391756,,,
1913-07-31,8.23,0.48,0.6592,,,,,,,0.003978594604357442,0.010204081632652962,,,0.00055587762969,,,,,,,-2.841755189769179,-2.8282993292537872,-2.5245143150758533,-0.31724087469332535,,,
1913-08-31,8.45,0.48,0.6533,,,,,,,0.004096663481642537,0.0,,,0.0005558541033200001,,,,,,,-2.8681356164492824,-2.841755189769179,-2.5598852785045145,-0.308250337944768,,,
1913-09-30,8.53,0.48,0.6475,,,,,,,0.0040671462623212635,0.010101010101010166,,,0.00067673025646,,,,,,,-2.8775585365837877,-2.8681356164492824,-2.578225846912032,-0.29933268967175614,,,
1913-10-31,8.26,0.48,0.6417,,,,,,,0.003926939470545214,0.0,,,0.0010866135525999998,,,,,,,-2.845393762613087,-2.8775585365837877,-2.555058961758554,-0.2903348008545331,,,
1913-11-30,8.05,0.48,0.6358,,,,,,,0.003816249898090438,0.010000000000000009,,,0.00045064284555000004,,,,,,,-2.819641266510673,-2.845393762613087,-2.538543321935907,-0.2810979445747658,,,
1913-12-31,8.04,0.48,0.63,,,,,,,0.003742456849787253,-0.00990099009900991,,,0.0007124876931000001,,,,,,,-2.818398258271075,-2.819641266510673,-2.5464645427874335,-0.27193371548364176,,,
1914-01-31,8.37,0.475,0.6208,,,,,,,0.0038383878125813936,0.0,,,0.00073060859864,,,,,,,-2.86909435944888,-2.8288695581383707,-2.601400194614512,-0.26769416483436786,,,
1914-02-28,8.48,0.47,0.6117,,,,,,,0.002982388452264458,-0.010000000000000009,,,0.00040463250620999995,,,,,,,-2.8927330340818447,-2.879676468779417,-2.6292237625374297,-0.263509271544415,,,
1914-03-31,8.32,0.465,0.6025,,,,,,,0.0024805957238028063,0.0,,,0.0006693024678400002,,,,,,,-2.884380128227898,-2.9034283231985922,-2.6253298684504442,-0.2590502597774538,,,
1914-04-30,8.12,0.46,0.5933,,,,,,,0.002473216418972487,-0.010101010101010055,,,0.00084835642289,,,,,,,-2.870858943672583,-2.8951910443321136,-2.616385259891126,-0.25447368378145685,,,
1914-05-31,8.17,0.455,0.5842,,,,,,,0.0023994233706693038,0.010204081632652962,,,0.0005425669255900001,,,,,,,-2.887926768903098,-2.881788014204773,-2.6379807979004077,-0.24994597100269023,,,
1914-06-30,8.13,0.45,0.575,,,,,,,0.002502733638293761,0.0,,,0.0006419687818199999,,,,,,,-2.894068619777491,-2.898976605089683,-2.648946161744506,-0.24512245803298494,,,
1914-07-31,7.68,0.445,0.5658,,,,,,,0.002487975028633124,0.010101010101010166,,,0.00517711463983,,,,,,,-2.8483005439754776,-2.905241920375616,-2.608134167274251,-0.24016637670122654,,,
1914-08-31,7.68,0.44,0.5567,,,,,,,0.0029159747087915923,0.020000000000000018,,,0.0,,,,,,,-2.8596000992294113,-2.8596000992294113,-2.624348330952256,-0.23525176827715522,,,
1914-09-30,7.68,0.435,0.5475,,,,,,,0.004318042626552089,0.0,,,0.0,,,,,,,-2.871028795053034,-2.871028795053034,-2.641012364451062,-0.23001643060197174,,,
1914-10-31,7.68,0.43,0.5383,,,,,,,0.004583697600443552,-0.009803921568627416,,,0.0,,,,,,,-2.88258961745411,-2.88258961745411,-2.6579588005748063,-0.22463081687930353,,,
1914-11-30,7.68,0.425,0.5292,,,,,,,0.004391835674855273,0.00990099009900991,,,0.0,,,,,,,-2.894285657217301,-2.894285657217301,-2.6750083939009173,-0.21927726331638375,,,
1914-12-31,7.35,0.42,0.52,,,,,,,0.003698181020805343,-0.009803921568627416,,,0.0025860082099700005,,,,,,,-2.862200880929468,-2.906120114864304,-2.648626780631409,-0.21357410029805912,,,
1915-01-31,7.48,0.4208,0.55,,,,,,,0.002849560965318726,0.0,,,0.0014435327534400003,,,,,,,-2.8778304095450227,-2.860297930783382,-2.6100697927420065,-0.26776061680301655,,,
1915-02-28,7.38,0.4217,0.58,,,,,,,0.0024805957238028063,-0.00990099009900991,,,0.00079921051702,,,,,,,-2.862234756842004,-2.8756939102160084,-2.5435008140540534,-0.31873394278795064,,,
1915-03-31,7.57,0.4225,0.61,,,,,,,0.002406802675499622,-0.010000000000000009,,,0.00082115444621,,,,,,,-2.8857588996342662,-2.86033947079729,-2.5184893892641376,-0.36726951037012845,,,
1915-04-30,8.14,0.4233,0.64,,,,,,,0.0021337683967778405,0.010101010101010166,,,0.00169509751867,,,,,,,-2.9564643114697082,-2.8838671989046167,-2.5430772826428685,-0.4133870288268396,,,
1915-05-31,7.95,0.4242,0.67,,,,,,,0.0023403889320267562,0.010000000000000009,,,0.004928580885120001,,,,,,,-2.9307221655177957,-2.954340416866004,-2.473649495263366,-0.4570726702544297,,,
1915-06-30,8.04,0.425,0.7,,,,,,,0.002384664761008667,0.0,,,0.0016801798853,,,,,,,-2.940095193248595,-2.9288380387239608,-2.441104027129607,-0.49899116611898775,,,
1915-07-31,8.01,0.4258,0.73,,,,,,,0.0023330096271964376,0.0,,,0.00125366067737,,,,,,,-2.934476287603026,-2.938214609713633,-2.3954015059199683,-0.5390747816830577,,,
1915-08-31,8.35,0.4267,0.76,,,,,,,0.002037837433983701,0.0,,,0.0018115193545599998,,,,,,,-2.9739356276509468,-2.9323648498684505,-2.3966983845645244,-0.5772372430864224,,,
1915-09-30,8.66,0.4275,0.79,,,,,,,0.002244457969232617,0.0,,,0.0009375170270400001,,,,,,,-3.008515713179666,-2.9720625294680865,-2.3944370560954136,-0.6140786570842524,,,
1915-10-31,9.14,0.4283,0.82,,,,,,,0.0020599753484746566,0.00990099009900991,,,0.0015525521062500003,,,,,,,-3.0605917798268703,-3.0066461169351557,-2.411111324189897,-0.6494804556369734,,,
1915-11-30,9.46,0.4292,0.85,,,,,,,0.0020156995194927463,0.009803921568627638,,,0.00099120993851,,,,,,,-3.0929046512893805,-3.058492653691652,-2.4095913125615622,-0.6833133387278186,,,
1915-12-31,9.48,0.43,0.88,,,,,,,0.0018459755083954233,0.0,,,0.00119072799731,,,,,,,-3.0931543865614595,-3.091042453358316,-2.3770176877768154,-0.716136698784644,,,
1916-01-31,9.33,0.4408,0.9342,,,,,,,0.0019197685566986068,0.009708737864077666,,,0.0013879740504000003,,,,,,,-3.0523990360026847,-3.0683483374103626,-2.301299745773382,-0.7510992902293029,,,
1916-02-29,9.2,0.4517,0.9883,,,,,,,0.0019419064711895622,0.0,,,0.00112416080554,,,,,,,-3.0139405203765732,-3.0279720511808312,-2.2309724676549934,-0.7829680527215797,,,
1916-03-31,9.17,0.4625,1.042,,,,,,,0.0019419064711895622,0.009615384615384581,,,0.00079426765843,,,,,,,-2.98704600829803,-2.990312206084652,-2.1747953429371982,-0.8122506653608323,,,
1916-04-30,9.07,0.4733,1.097,,,,,,,0.0019419064711895622,0.00952380952380949,,,0.00186759363084,,,,,,,-2.95299810619698,-2.963963128338308,-2.112393082833952,-0.8406050233630279,,,
1916-05-31,9.27,0.4842,1.151,,,,,,,0.0019419064711895622,0.00943396226415083,,,0.00101906020452,,,,,,,-2.9520406140559423,-2.9302294986052244,-2.086152249838018,-0.8658883642179245,,,
1916-06-30,9.36,0.495,1.205,,,,,,,0.0019419064711895622,0.009345794392523477,,,0.0011107019991199998,,,,,,,-2.939642806902947,-2.9299808959912106,-2.0499657235468822,-0.8896770833560651,,,
1916-07-31,9.23,0.5058,1.259,,,,,,,0.0023108717127054827,0.0,,,0.00053263115259,,,,,,,-2.904072993261033,-2.918059235235773,-1.9921412934525509,-0.9119316998084823,,,
1916-08-31,9.3,0.5167,1.313,,,,,,,0.002569147381766627,0.0092592592592593,,,0.0010064438507100002,,,,,,,-2.8903072438482083,-2.8827518922037587,-1.9576998048385512,-0.932607439009657,,,
1916-09-30,9.68,0.5275,1.368,,,,,,,0.002384664761008667,0.0183486238532109,,,0.0007633004997899999,,,,,,,-2.9096683149204012,-2.869620813791126,-1.956712082088127,-0.9529562328322743,,,
1916-10-31,9.98,0.5383,1.422,,,,,,,0.0021337683967778405,0.018018018018018056,,,0.0016309215576700003,,,,,,,-2.919922343738598,-2.889401154703711,-1.9485187589423236,-0.9714035847962745,,,
1916-11-30,10.21,0.5492,1.476,,,,,,,0.0021337683967778405,0.017699115044247815,,,0.0008132161339100001,,,,,,,-2.9226602372648953,-2.8998756954116938,-1.9340319059982938,-0.9886283312666018,,,
